URL	chrom://isq7ci2006004/ChromeleonLocal/Instrument Data/Aspuru-Guzik/Stanley/2024_12_16_005c-H.seq/936.smp/MS_F1_[364.0-364.3].channel/MS_F1_[364.0-364.3].chm
Channel	MS_F1_[364.0-364.3]

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2024_12_16_005c-H
Name	005c-H1F_conc
Number	6
Position	4
Comment	
Processing Method	Basic Quantitative
Instrument Method	2024_12_16_005c-H - Copy
Type	Unknown
Status	Finished
Inject Time	12/16/2024 3:33:19 PM -05:00
Volume (µl)	3.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	2.500587
Time Max. (min)	6.993328
Data Points	1322
Detector	MSDevice
Generating Data System	Chromeleon 7.3 Build 60919 (5efd55c28726aa174740e3ad3b435409b51aa6a1)
Exporting Data System	Chromeleon 7.3.0.0
Operator	aspuruguzik
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	0.000000
Signal Max.	10812.142578
Channel	MS_F1_[364.0-364.3]
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406094

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.680738	0.204	96.280731
3.684140	0.2041	0.000000
3.687542	0.2041	35.393147
3.690942	0.204	0.000000
3.694343	0.2041	4.352640
3.697743	0.204	0.000000
3.701145	0.2041	829.218262
3.704547	0.2041	3630.652588
3.707947	0.204	3536.530518
3.711348	0.2041	0.000000
3.714748	0.204	6284.658691
3.718150	0.2041	4787.854980
3.721552	0.2041	0.000000
3.724952	0.204	0.000000
3.728353	0.2041	0.000000
3.731753	0.204	0.000000
3.735155	0.2041	0.000000
3.738557	0.2041	1806.704590
3.741957	0.204	0.000000
3.745358	0.2041	0.000000
3.748760	0.2041	0.000000
3.752160	0.204	2683.380859
3.755562	0.2041	0.000000
3.758962	0.204	0.000000
3.762363	0.2041	344.389374
3.765765	0.2041	1310.589844
3.769165	0.204	1384.988892
3.772567	0.2041	997.003967
3.775967	0.204	2290.812012
3.779368	0.2041	0.000000
3.782770	0.2041	0.000000
3.786170	0.204	0.000000
3.789572	0.2041	4986.372070
3.792972	0.204	412.649750
3.796373	0.2041	0.000000
3.799775	0.2041	0.000000
3.803175	0.204	2405.201416
3.806577	0.2041	0.000000
3.809978	0.2041	0.000000
3.813378	0.204	890.824707
3.816780	0.2041	1055.493652
3.820180	0.204	0.000000
3.823582	0.2041	0.000000
3.826983	0.2041	0.000000
3.830383	0.204	0.000000
3.833785	0.2041	36.431435
3.837185	0.204	0.000000
3.840587	0.2041	0.000000
3.843988	0.2041	0.000000
3.847388	0.204	0.000000
3.850790	0.2041	0.000000
3.854190	0.204	0.000000
3.857592	0.2041	0.000000
3.860993	0.2041	0.000000
3.864393	0.204	0.000000
3.867795	0.2041	0.000000
3.871197	0.2041	1806.202393
3.874597	0.204	2094.403809
3.877998	0.2041	0.000000
3.881398	0.204	0.000000
3.884800	0.2041	220.743301
3.888202	0.2041	0.000000
3.891602	0.204	80.569183
3.895003	0.2041	0.000000
3.898403	0.204	0.000000
3.901805	0.2041	0.000000
3.905207	0.2041	78.837852
3.908607	0.204	0.000000
3.912008	0.2041	0.000000
3.915408	0.204	0.000000
3.918810	0.2041	0.000000
3.922212	0.2041	0.000000
3.925612	0.204	0.000000
3.929013	0.2041	0.000000
3.932413	0.204	0.000000
3.935815	0.2041	0.000000
3.939217	0.2041	0.000000
3.942617	0.204	0.000000
3.946018	0.2041	0.227157
3.949420	0.2041	0.000000
3.952820	0.204	0.000000
3.956222	0.2041	580.377625
3.959622	0.204	829.915222
3.963023	0.2041	917.369507
3.966425	0.2041	917.876099
3.969825	0.204	0.000000
3.973227	0.2041	8552.603516
3.976627	0.204	10812.142578
3.980028	0.2041	0.000000
3.983430	0.2041	0.000000
3.986830	0.204	0.000000
3.990232	0.2041	0.000000
3.993632	0.204	0.000000
3.997033	0.2041	0.000000
4.000435	0.2041	7260.029785
4.003835	0.204	0.000000
4.007237	0.2041	0.000000
4.010638	0.2041	2501.242920
4.014038	0.204	762.672058
4.017440	0.2041	569.091919
4.020840	0.204	0.000000
4.024242	0.2041	292.686188
4.027643	0.2041	0.000000
4.031043	0.204	0.000000
4.034445	0.2041	0.000000
4.037845	0.204	0.000000
4.041247	0.2041	0.000000
4.044648	0.2041	0.000000
4.048048	0.204	0.000000
4.051450	0.2041	0.000000
4.054850	0.204	0.000000
4.058252	0.2041	1.963558
4.061653	0.2041	0.000000
4.065053	0.204	1.807929
4.068455	0.2041	108.566063
4.071855	0.204	480.174286
4.075257	0.2041	432.353149
4.078658	0.2041	0.000000
4.082058	0.204	5.817638
4.085460	0.2041	43.632092
4.088862	0.2041	2.232003
4.092262	0.204	16.498133
4.095663	0.2041	0.287904
4.099063	0.204	0.000000
4.102465	0.2041	0.000000
4.105867	0.2041	0.000000
4.109267	0.204	0.389536
4.112668	0.2041	655.958374
4.116068	0.204	646.280701
4.119470	0.2041	0.000000
4.122872	0.2041	0.000000
4.126272	0.204	0.000000
4.129673	0.2041	0.000000
4.133073	0.204	0.000000
4.136475	0.2041	0.000000
4.139877	0.2041	0.000000
4.143277	0.204	0.000000
4.146678	0.2041	0.000000
4.150080	0.2041	0.000000
4.153480	0.204	0.000000
4.156882	0.2041	0.000000
4.160282	0.204	0.000000
4.163683	0.2041	3356.393799
4.167085	0.2041	5838.322266
4.170485	0.204	2624.862305
4.173887	0.2041	0.000000
4.177287	0.204	0.000000
4.180688	0.2041	757.328003
4.184090	0.2041	0.000000
4.187490	0.204	0.000000
4.190892	0.2041	0.000000
4.194292	0.204	0.000000
4.197693	0.2041	0.000000
4.201095	0.2041	4.284511
4.204495	0.204	0.000000
4.207897	0.2041	244.584122
4.211298	0.2041	0.000000
4.214698	0.204	0.000000
4.218100	0.2041	4.715523
4.221500	0.204	10.895329
4.224902	0.2041	0.000000
4.228303	0.2041	2920.624512
4.231703	0.204	3346.555176
4.235105	0.2041	0.000000
4.238505	0.204	0.000000
4.241907	0.2041	538.819092
4.245308	0.2041	0.000000
4.248708	0.204	0.000000
4.252110	0.2041	0.000000
4.255510	0.204	0.000000
4.258912	0.2041	6.915744
4.262313	0.2041	0.000000
4.265713	0.204	1103.389526
4.269115	0.2041	2866.292236
4.272515	0.204	3395.825195
4.275917	0.2041	1828.271851
4.279318	0.2041	0.537071
4.282718	0.204	0.000000
4.286120	0.2041	0.000000
4.289522	0.2041	31.450359
4.292922	0.204	80.769089
4.296323	0.2041	0.000000
4.299723	0.204	0.000000
4.303125	0.2041	0.346658
4.306527	0.2041	0.000000
4.309927	0.204	0.000000
4.313328	0.2041	3.112061
4.316728	0.204	1.592659
4.320130	0.2041	0.000000
4.323532	0.2041	0.000000
4.326932	0.204	0.000000
4.330333	0.2041	0.000000
4.333733	0.204	0.000000
4.337135	0.2041	0.000000
4.340537	0.2041	0.000000
4.343937	0.204	2893.919922
4.347338	0.2041	2658.374756
4.350740	0.2041	1674.465820
4.354140	0.204	0.000000
4.357542	0.2041	0.000000
4.360942	0.204	0.000000
4.364343	0.2041	72.055443
4.367745	0.2041	6778.569824
4.371145	0.204	10423.722656
4.374547	0.2041	3128.778809
4.377947	0.204	0.000000
4.381348	0.2041	825.065369
4.384750	0.2041	221.003540
4.388150	0.204	180.223709
4.391552	0.2041	0.000000
4.394952	0.204	0.000000
4.398353	0.2041	0.000000
4.401755	0.2041	0.000000
4.405155	0.204	0.000000
4.408557	0.2041	0.000000
4.411957	0.204	0.000000
4.415358	0.2041	0.000000
4.418760	0.2041	0.000000
4.422160	0.204	0.000000
4.425562	0.2041	0.000000
4.428963	0.2041	0.000000
4.432363	0.204	0.000000
4.435765	0.2041	0.000000
4.439165	0.204	0.000000
4.442567	0.2041	0.000000
4.445968	0.2041	0.000000
4.449368	0.204	1557.178711
4.452770	0.2041	1783.087280
4.456170	0.204	0.000000
4.459572	0.2041	0.000000
4.462973	0.2041	256.659973
4.466373	0.204	0.667706
4.469775	0.2041	0.000000
4.473175	0.204	0.116855
4.476577	0.2041	0.000000
4.479978	0.2041	2.323263
4.483378	0.204	0.000000
4.486780	0.2041	1.733060
4.490182	0.2041	0.003871
4.493582	0.204	0.000000
4.496983	0.2041	0.000000
4.500383	0.204	0.000000
4.503785	0.2041	0.020994
4.507187	0.2041	0.000104
4.510587	0.204	0.000000
4.513988	0.2041	0.000022
4.517388	0.204	0.000000
4.520790	0.2041	0.000000
4.524192	0.2041	0.000000
4.527592	0.204	0.000000
4.530993	0.2041	0.000000
4.534393	0.204	0.000000
4.537795	0.2041	0.000000
4.541197	0.2041	0.000000
4.544597	0.204	0.000000
4.547998	0.2041	0.000000
4.551398	0.204	725.740845
4.554800	0.2041	779.551514
4.558202	0.2041	0.000000
4.561602	0.204	0.000000
4.565003	0.2041	86.524681
4.568405	0.2041	0.000000
4.571805	0.204	0.000000
4.575207	0.2041	0.000000
4.578607	0.204	3.674565
4.582008	0.2041	1047.011597
4.585410	0.2041	1245.639526
4.588810	0.204	0.000000
4.592212	0.2041	0.000000
4.595612	0.204	133.647583
4.599013	0.2041	0.000000
4.602415	0.2041	801.869385
4.605815	0.204	935.104248
4.609217	0.2041	1938.877930
4.612617	0.204	2152.708984
4.616018	0.2041	0.000000
4.619420	0.2041	0.000000
4.622820	0.204	208.679459
4.626222	0.2041	0.000000
4.629623	0.2041	0.000000
4.633023	0.204	0.000000
4.636425	0.2041	25.668550
4.639825	0.204	0.000000
4.643227	0.2041	0.000000
4.646628	0.2041	0.000000
4.650028	0.204	0.000000
4.653430	0.2041	0.000000
4.656830	0.204	0.000000
4.660232	0.2041	0.000000
4.663633	0.2041	0.000000
4.667033	0.204	0.000000
4.670435	0.2041	0.000000
4.673835	0.204	0.000000
4.677237	0.2041	0.000000
4.680638	0.2041	0.000000
4.684038	0.204	0.651460
4.687440	0.2041	0.000000
4.690840	0.204	0.000000
4.694242	0.2041	1.442702
4.697643	0.2041	0.000000
4.701043	0.204	0.000000
4.704445	0.2041	0.000000
4.707847	0.2041	0.000000
4.711247	0.204	0.000000
4.714648	0.2041	0.000000
4.718048	0.204	0.000000
4.721450	0.2041	0.000000
4.724852	0.2041	0.000000
4.728252	0.204	0.078398
4.731653	0.2041	0.000000
4.735053	0.204	0.000000
4.738455	0.2041	0.013281
4.741857	0.2041	0.000000
4.745257	0.204	0.002611
4.748658	0.2041	0.000000
4.752058	0.204	0.000404
4.755460	0.2041	0.000000
4.758862	0.2041	0.000000
4.762262	0.204	0.000080
4.765663	0.2041	0.000000
4.769065	0.2041	0.000016
4.772465	0.204	0.000000
4.775867	0.2041	0.000000
4.779267	0.204	968.197205
4.782668	0.2041	1104.342041
4.786070	0.2041	0.896808
4.789470	0.204	0.346907
4.792872	0.2041	117.151848
4.796272	0.204	0.000000
4.799673	0.2041	0.000000
4.803075	0.2041	0.000000
4.806475	0.204	6.446116
4.809877	0.2041	179.564621
4.813277	0.204	0.000000
4.816678	0.2041	0.000000
4.820080	0.2041	743.874512
4.823480	0.204	900.120850
4.826882	0.2041	0.000000
4.830282	0.204	0.000000
4.833683	0.2041	77.904030
4.837085	0.2041	0.000000
4.840485	0.204	29.278305
4.843887	0.2041	0.000000
4.847288	0.2041	0.000000
4.850688	0.204	0.000000
4.854090	0.2041	0.074341
4.857490	0.204	0.000000
4.860892	0.2041	0.000000
4.864293	0.2041	0.200397
4.867693	0.204	0.000000
4.871095	0.2041	0.000000
4.874495	0.204	0.001397
4.877897	0.2041	0.000000
4.881298	0.2041	0.000000
4.884698	0.204	54.667927
4.888100	0.2041	0.000000
4.891500	0.204	0.000000
4.894902	0.2041	0.000000
4.898303	0.2041	49.500069
4.901703	0.204	44.792488
4.905105	0.2041	0.000000
4.908507	0.2041	0.000000
4.911907	0.204	9.670260
4.915308	0.2041	0.000000
4.918708	0.204	0.000000
4.922110	0.2041	0.000000
4.925512	0.2041	0.000000
4.928912	0.204	0.000000
4.932313	0.2041	0.000000
4.935713	0.204	0.085991
4.939115	0.2041	0.000000
4.942517	0.2041	0.000000
4.945917	0.204	0.000000
4.949318	0.2041	0.000000
4.952718	0.204	0.000000
4.956120	0.2041	0.000000
4.959522	0.2041	0.000000
4.962922	0.204	0.000000
4.966323	0.2041	0.000000
4.969725	0.2041	0.000000
4.973125	0.204	928.068115
4.976527	0.2041	0.000000
4.979927	0.204	0.000000
4.983328	0.2041	0.000000
4.986730	0.2041	0.000000
4.990130	0.204	0.000000
4.993532	0.2041	40.785652
4.996932	0.204	0.000000
5.000333	0.2041	182.108521
5.003735	0.2041	92.131691
5.007135	0.204	0.000000
5.010537	0.2041	0.052766
5.013937	0.204	0.000000
5.017338	0.2041	0.000000
5.020740	0.2041	3.568532
5.024140	0.204	880.931946
5.027542	0.2041	2659.828125
5.030942	0.204	1536.175903
5.034343	0.2041	0.000000
5.037745	0.2041	0.000000
5.041145	0.204	3723.708252
5.044547	0.2041	2052.439697
5.047948	0.2041	61.979076
5.051348	0.204	0.000000
5.054750	0.2041	137.298416
5.058150	0.204	0.000000
5.061552	0.2041	0.000000
5.064953	0.2041	0.000000
5.068353	0.204	10.768468
5.071755	0.2041	0.000000
5.075155	0.204	2196.494873
5.078557	0.2041	2505.370850
5.081958	0.2041	0.000000
5.085358	0.204	0.000000
5.088760	0.2041	975.142090
5.092160	0.204	0.000000
5.095562	0.2041	0.000000
5.098963	0.2041	0.000000
5.102363	0.204	0.000000
5.105765	0.2041	0.000000
5.109167	0.2041	0.000000
5.112567	0.204	0.000000
5.115968	0.2041	0.000000
5.119368	0.204	0.000000
5.122770	0.2041	0.000000
5.126172	0.2041	702.544739
5.129572	0.204	0.000000
5.132973	0.2041	0.000000
5.136373	0.204	2.659096
5.139775	0.2041	0.000000
5.143177	0.2041	0.314485
5.146577	0.204	0.000000
5.149978	0.2041	0.000000
5.153378	0.204	0.000000
5.156780	0.2041	0.000000
5.160182	0.2041	0.025622
5.163582	0.204	0.000000
5.166983	0.2041	0.000000
5.170383	0.204	0.000000
5.173785	0.2041	0.000000
5.177187	0.2041	0.000000
5.180587	0.204	0.000000
5.183988	0.2041	0.000000
5.187390	0.2041	0.000000
5.190790	0.204	0.000000
5.194192	0.2041	0.000000
5.197592	0.204	0.000000
5.200993	0.2041	758.755249
5.204395	0.2041	936.665588
5.207795	0.204	0.000000
5.211197	0.2041	0.000000
5.214597	0.204	79.598923
5.217998	0.2041	183.031937
5.221400	0.2041	401.617493
5.224800	0.204	0.000000
5.228202	0.2041	0.000000
5.231602	0.204	0.000000
5.235003	0.2041	0.000000
5.238405	0.2041	482.479340
5.241805	0.204	531.791382
5.245207	0.2041	0.000000
5.248608	0.2041	0.000000
5.252008	0.204	0.000000
5.255410	0.2041	0.000000
5.258810	0.204	0.000000
5.262212	0.2041	0.001240
5.265613	0.2041	3.323909
5.269013	0.204	0.000000
5.272415	0.2041	0.000000
5.275815	0.204	952.691345
5.279217	0.2041	0.000000
5.282618	0.2041	0.000000
5.286018	0.204	0.000000
5.289420	0.2041	0.000000
5.292820	0.204	31.212385
5.296222	0.2041	0.000000
5.299623	0.2041	0.915214
5.303023	0.204	0.000000
5.306425	0.2041	0.000000
5.309825	0.204	0.000000
5.313227	0.2041	0.002486
5.316628	0.2041	0.168319
5.320028	0.204	0.000000
5.323430	0.2041	0.000000
5.326832	0.2041	0.000000
5.330232	0.204	0.000000
5.333633	0.2041	0.000000
5.337033	0.204	0.000000
5.340435	0.2041	0.000000
5.343837	0.2041	41.295120
5.347237	0.204	47.070835
5.350638	0.2041	0.000000
5.354038	0.204	0.000000
5.357440	0.2041	4.990594
5.360842	0.2041	0.037671
5.364242	0.204	1.868368
5.367643	0.2041	437.270233
5.371043	0.204	0.000000
5.374445	0.2041	0.000000
5.377847	0.2041	0.000000
5.381247	0.204	53.038822
5.384648	0.2041	0.000000
5.388050	0.2041	701.781616
5.391450	0.204	789.984009
5.394852	0.2041	0.000000
5.398252	0.204	0.000000
5.401653	0.2041	0.000000
5.405055	0.2041	0.000000
5.408455	0.204	30.247755
5.411857	0.2041	0.000000
5.415257	0.204	0.000000
5.418658	0.2041	683.614014
5.422060	0.2041	0.000000
5.425460	0.204	0.023524
5.428862	0.2041	0.000000
5.432262	0.204	0.000000
5.435663	0.2041	0.000000
5.439065	0.2041	736.454773
5.442465	0.204	728.151978
