URL	chrom://isq7ci2006004/ChromeleonLocal/Instrument Data/Aspuru-Guzik/Stanley/2024_12_16_005c-H.seq/177.smp/MS_F1_[364.0-364.3].channel/MS_F1_[364.0-364.3].chm
Channel	MS_F1_[364.0-364.3]

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2024_12_16_005c-H
Name	PS_Dimer_conc
Number	5
Position	3
Comment	
Processing Method	Basic Quantitative
Instrument Method	2024_12_16_005c-H - Copy
Type	Unknown
Status	Finished
Inject Time	12/16/2024 3:19:27 PM -05:00
Volume (µl)	5.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	2.500672
Time Max. (min)	6.996815
Data Points	1323
Detector	MSDevice
Generating Data System	Chromeleon 7.3 Build 60919 (5efd55c28726aa174740e3ad3b435409b51aa6a1)
Exporting Data System	Chromeleon 7.3.0.0
Operator	aspuruguzik
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	0.000000
Signal Max.	3807.857666
Channel	MS_F1_[364.0-364.3]
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406097

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
2.799962	0.2041	0.000000
2.803362	0.204	0.000000
2.806763	0.2041	0.000000
2.810165	0.2041	0.133095
2.813565	0.204	0.000000
2.816967	0.2041	0.000000
2.820367	0.204	0.000000
2.823768	0.2041	0.000000
2.827170	0.2041	0.000000
2.830570	0.204	0.000000
2.833972	0.2041	0.000000
2.837372	0.204	0.000000
2.840773	0.2041	0.000000
2.844175	0.2041	0.000000
2.847575	0.204	0.000000
2.850977	0.2041	0.000063
2.854377	0.204	0.000000
2.857778	0.2041	0.000000
2.861180	0.2041	0.000000
2.864580	0.204	0.000000
2.867982	0.2041	318.628021
2.871382	0.204	0.000000
2.874783	0.2041	0.000000
2.878185	0.2041	0.000000
2.881585	0.204	0.000000
2.884987	0.2041	0.000000
2.888388	0.2041	0.000000
2.891788	0.204	0.000000
2.895190	0.2041	0.200970
2.898590	0.204	0.000000
2.901992	0.2041	0.202878
2.905393	0.2041	0.000000
2.908793	0.204	0.000000
2.912195	0.2041	0.000000
2.915595	0.204	0.000000
2.918997	0.2041	0.000000
2.922398	0.2041	0.000000
2.925798	0.204	0.000000
2.929200	0.2041	0.000000
2.932600	0.204	0.000000
2.936002	0.2041	1369.638672
2.939403	0.2041	2507.685059
2.942803	0.204	640.593689
2.946205	0.2041	0.000000
2.949607	0.2041	98.213585
2.953007	0.204	0.000000
2.956408	0.2041	0.000000
2.959808	0.204	588.123474
2.963210	0.2041	651.095154
2.966612	0.2041	0.000000
2.970012	0.204	0.000000
2.973413	0.2041	0.000000
2.976813	0.204	0.000000
2.980215	0.2041	26.034729
2.983617	0.2041	0.000000
2.987017	0.204	0.000000
2.990418	0.2041	0.000000
2.993818	0.204	0.000000
2.997220	0.2041	0.000000
3.000622	0.2041	0.000000
3.004022	0.204	51.258583
3.007423	0.2041	63.177177
3.010823	0.204	0.000000
3.014225	0.2041	0.000000
3.017627	0.2041	0.000000
3.021027	0.204	0.000000
3.024428	0.2041	0.000000
3.027830	0.2041	0.000000
3.031230	0.204	0.000000
3.034632	0.2041	0.000000
3.038032	0.204	669.108337
3.041433	0.2041	676.541504
3.044835	0.2041	0.000000
3.048235	0.204	0.000000
3.051637	0.2041	0.000000
3.055037	0.204	0.000000
3.058438	0.2041	26.140211
3.061840	0.2041	0.000000
3.065240	0.204	2.992589
3.068642	0.2041	0.000000
3.072042	0.204	0.000000
3.075443	0.2041	0.000000
3.078845	0.2041	0.000000
3.082245	0.204	0.000000
3.085647	0.2041	0.000000
3.089047	0.204	0.000000
3.092448	0.2041	0.000000
3.095850	0.2041	0.000000
3.099250	0.204	0.000000
3.102652	0.2041	0.000249
3.106053	0.2041	0.000000
3.109453	0.204	0.000000
3.112855	0.2041	0.060411
3.116255	0.204	0.000000
3.119657	0.2041	0.000000
3.123058	0.2041	0.000000
3.126458	0.204	0.000000
3.129860	0.2041	0.000000
3.133260	0.204	70.925529
3.136662	0.2041	217.628067
3.140063	0.2041	0.000000
3.143463	0.204	0.000000
3.146865	0.2041	70.315475
3.150265	0.204	73.687675
3.153667	0.2041	183.839020
3.157068	0.2041	212.977173
3.160468	0.204	0.000000
3.163870	0.2041	0.000000
3.167272	0.2041	0.000000
3.170672	0.204	147.968750
3.174073	0.2041	339.012695
3.177473	0.204	0.000000
3.180875	0.2041	0.000000
3.184277	0.2041	0.000000
3.187677	0.204	0.000000
3.191078	0.2041	9.551786
3.194478	0.204	0.000000
3.197880	0.2041	65.376846
3.201282	0.2041	72.695335
3.204682	0.204	0.000000
3.208083	0.2041	349.291687
3.211483	0.204	0.000000
3.214885	0.2041	0.000000
3.218287	0.2041	12.077570
3.221687	0.204	0.000000
3.225088	0.2041	0.000000
3.228488	0.204	0.000000
3.231890	0.2041	0.000000
3.235292	0.2041	0.000000
3.238692	0.204	1.983027
3.242093	0.2041	0.000000
3.245495	0.2041	0.000000
3.248895	0.204	0.823503
3.252297	0.2041	0.000000
3.255697	0.204	0.000000
3.259098	0.2041	0.000000
3.262500	0.2041	0.000000
3.265900	0.204	0.014273
3.269302	0.2041	0.000000
3.272702	0.204	0.000000
3.276103	0.2041	0.000000
3.279505	0.2041	0.000649
3.282905	0.204	0.000000
3.286307	0.2041	0.000000
3.289707	0.204	3338.427490
3.293108	0.2041	3807.857666
3.296510	0.2041	0.000000
3.299910	0.204	3.163925
3.303312	0.2041	403.949829
3.306713	0.2041	0.000000
3.310113	0.204	148.567856
3.313515	0.2041	0.000000
3.316915	0.204	0.000000
3.320317	0.2041	0.000000
3.323718	0.2041	0.034073
3.327118	0.204	0.000000
3.330520	0.2041	0.000000
3.333920	0.204	0.000000
3.337322	0.2041	0.594180
3.340723	0.2041	0.000000
3.344123	0.204	0.000000
3.347525	0.2041	27.775200
3.350925	0.204	91.545914
3.354327	0.2041	14.035187
3.357728	0.2041	0.000000
3.361128	0.204	453.751068
3.364530	0.2041	554.612610
3.367932	0.2041	1052.101074
3.371332	0.204	1186.240112
3.374733	0.2041	11.358454
3.378133	0.204	0.000000
3.381535	0.2041	149.251740
3.384937	0.2041	0.000000
3.388337	0.204	50.080257
3.391738	0.2041	0.000000
3.395138	0.204	5.455322
3.398540	0.2041	0.307119
3.401942	0.2041	0.000000
3.405342	0.204	1.082239
3.408743	0.2041	838.006042
3.412143	0.204	1028.869507
3.415545	0.2041	0.000000
3.418947	0.2041	0.000000
3.422347	0.204	0.000000
3.425748	0.2041	0.000000
3.429148	0.204	43.082458
3.432550	0.2041	0.000000
3.435952	0.2041	0.000000
3.439352	0.204	0.424161
3.442753	0.2041	0.000000
3.446155	0.2041	0.919448
3.449555	0.204	0.000000
3.452957	0.2041	0.000000
3.456357	0.204	0.000000
3.459758	0.2041	0.000000
3.463160	0.2041	0.000000
3.466560	0.204	0.000000
3.469962	0.2041	0.006177
3.473362	0.204	0.000000
3.476763	0.2041	0.000000
3.480165	0.2041	0.000002
3.483565	0.204	0.000000
3.486967	0.2041	0.000078
3.490367	0.204	0.000000
3.493768	0.2041	0.000000
3.497170	0.2041	0.000000
3.500570	0.204	0.000000
3.503972	0.2041	0.000000
3.507373	0.2041	0.000000
3.510773	0.204	0.000000
3.514175	0.2041	0.000000
3.517575	0.204	0.044841
3.520977	0.2041	0.000000
3.524378	0.2041	0.000000
3.527778	0.204	0.000000
3.531180	0.2041	0.000000
3.534580	0.204	0.000000
3.537982	0.2041	12.830913
3.541383	0.2041	0.000000
3.544783	0.204	0.000000
3.548185	0.2041	0.000000
3.551585	0.204	0.000000
3.554987	0.2041	0.000000
3.558388	0.2041	0.000000
3.561788	0.204	1.498798
3.565190	0.2041	43.897430
3.568590	0.204	50.268501
3.571992	0.2041	0.000000
3.575393	0.2041	0.000000
3.578793	0.204	0.000000
3.582195	0.2041	0.000000
3.585597	0.2041	0.000000
3.588997	0.204	0.000000
3.592398	0.2041	0.000000
3.595798	0.204	56.268074
3.599200	0.2041	71.402771
3.602602	0.2041	0.000000
3.606002	0.204	0.000000
3.609403	0.2041	0.000000
3.612803	0.204	0.000000
3.616205	0.2041	0.000000
3.619607	0.2041	0.000000
3.623007	0.204	0.320021
3.626408	0.2041	0.000000
3.629808	0.204	0.000000
3.633210	0.2041	4.174664
3.636612	0.2041	96.524696
3.640012	0.204	112.253159
3.643413	0.2041	0.000000
3.646815	0.2041	0.000000
3.650215	0.204	0.000000
3.653617	0.2041	0.000000
3.657017	0.204	1242.550171
3.660418	0.2041	1420.979004
3.663820	0.2041	0.000000
3.667220	0.204	0.000000
3.670622	0.2041	512.265503
3.674022	0.204	309.694580
3.677423	0.2041	0.000000
3.680825	0.2041	0.206270
3.684225	0.204	100.570190
3.687627	0.2041	0.000000
3.691027	0.204	0.000000
3.694428	0.2041	0.136300
3.697830	0.2041	1.409401
3.701230	0.204	0.000000
3.704632	0.2041	0.000000
3.708032	0.204	0.000000
3.711433	0.2041	3526.032471
3.714835	0.2041	1955.708496
3.718235	0.204	0.000000
3.721637	0.2041	0.000000
3.725038	0.2041	0.000000
3.728438	0.204	0.000000
3.731840	0.2041	76.408012
3.735240	0.204	0.000000
3.738642	0.2041	875.704651
3.742043	0.2041	904.759766
3.745443	0.204	0.000000
3.748845	0.2041	0.000000
3.752245	0.204	92.233994
3.755647	0.2041	0.000000
3.759048	0.2041	33.460754
3.762448	0.204	0.000000
3.765850	0.2041	4.492840
3.769250	0.204	0.000000
3.772652	0.2041	999.852112
3.776053	0.2041	1127.658203
3.779453	0.204	0.000000
3.782855	0.2041	2715.617432
3.786257	0.2041	0.000000
3.789657	0.204	0.000000
3.793058	0.2041	0.000000
3.796458	0.204	0.000000
3.799860	0.2041	0.000000
3.803262	0.2041	0.000000
3.806662	0.204	0.000000
3.810063	0.2041	0.000000
3.813463	0.204	0.000000
3.816865	0.2041	0.000000
3.820267	0.2041	0.000000
3.823667	0.204	0.000000
3.827068	0.2041	0.000000
3.830468	0.204	0.000000
3.833870	0.2041	0.000000
3.837272	0.2041	29.569933
3.840672	0.204	38.745491
3.844073	0.2041	0.000000
3.847473	0.204	0.000000
3.850875	0.2041	3.578630
3.854277	0.2041	0.000000
3.857677	0.204	0.000000
3.861078	0.2041	0.000000
3.864480	0.2041	0.000000
3.867880	0.204	0.000000
3.871282	0.2041	0.000000
3.874682	0.204	0.000000
3.878083	0.2041	0.000000
3.881485	0.2041	0.000000
3.884885	0.204	0.000000
3.888287	0.2041	0.000000
3.891687	0.204	0.000000
3.895088	0.2041	0.155818
3.898490	0.2041	220.191589
3.901890	0.204	185.608429
3.905292	0.2041	0.000000
3.908692	0.204	0.000000
3.912093	0.2041	0.000000
3.915495	0.2041	0.000000
3.918895	0.204	0.000000
3.922297	0.2041	0.000000
3.925698	0.2041	123.150848
3.929098	0.204	66.058647
3.932500	0.2041	0.000000
3.935900	0.204	0.000000
3.939302	0.2041	0.000000
3.942703	0.2041	0.000000
3.946103	0.204	2.564888
3.949505	0.2041	0.000000
3.952905	0.204	0.317838
3.956307	0.2041	0.000000
3.959708	0.2041	0.000000
3.963108	0.204	0.066090
3.966510	0.2041	0.000000
3.969910	0.204	0.015342
3.973312	0.2041	0.000000
3.976713	0.2041	0.000000
3.980113	0.204	0.000000
3.983515	0.2041	0.000000
3.986915	0.204	0.000000
3.990317	0.2041	0.000000
3.993718	0.2041	0.000000
3.997118	0.204	0.000000
4.000520	0.2041	373.482819
4.003922	0.2041	424.831757
4.007322	0.204	0.000000
4.010723	0.2041	0.000000
4.014123	0.204	0.000000
4.017525	0.2041	507.289093
4.020927	0.2041	3.530180
4.024327	0.204	0.000000
4.027728	0.2041	59.151688
4.031128	0.204	0.000000
4.034530	0.2041	0.000000
4.037932	0.2041	0.094107
4.041332	0.204	0.000000
4.044733	0.2041	0.046343
4.048133	0.204	0.000000
4.051535	0.2041	0.000000
4.054937	0.2041	0.000000
4.058337	0.204	0.136666
4.061738	0.2041	0.000000
4.065140	0.2041	0.000000
4.068540	0.204	0.000000
4.071942	0.2041	0.000000
4.075342	0.204	0.000000
4.078743	0.2041	0.000000
4.082145	0.2041	1943.207764
4.085545	0.204	2192.879150
4.088947	0.2041	0.000000
4.092347	0.204	0.000000
4.095748	0.2041	513.078247
4.099150	0.2041	260.250031
4.102550	0.204	58.233574
4.105952	0.2041	0.000000
4.109352	0.204	47.637798
4.112753	0.2041	0.000000
4.116155	0.2041	0.000000
4.119555	0.204	0.269546
4.122957	0.2041	0.000000
4.126357	0.204	0.000000
4.129758	0.2041	0.000000
4.133160	0.2041	0.000000
4.136560	0.204	571.385193
4.139962	0.2041	0.000000
4.143363	0.2041	0.000000
4.146763	0.204	61.906868
4.150165	0.2041	0.172410
4.153565	0.204	0.000000
4.156967	0.2041	0.037527
4.160368	0.2041	0.000000
4.163768	0.204	0.000777
4.167170	0.2041	0.000000
4.170570	0.204	0.453694
4.173972	0.2041	1384.476929
4.177373	0.2041	1580.127563
4.180773	0.204	0.000000
4.184175	0.2041	0.000000
4.187575	0.204	320.572540
4.190977	0.2041	0.000000
4.194378	0.2041	56.249115
4.197778	0.204	0.000000
4.201180	0.2041	2.086804
4.204582	0.2041	5.778945
4.207982	0.204	0.000000
4.211383	0.2041	1.603137
4.214783	0.204	0.000000
4.218185	0.2041	0.000000
4.221587	0.2041	0.000000
4.224987	0.204	0.000000
4.228388	0.2041	0.000000
4.231788	0.204	0.000000
4.235190	0.2041	0.588211
4.238592	0.2041	0.000000
4.241992	0.204	0.593476
4.245393	0.2041	0.000000
4.248793	0.204	0.000000
4.252195	0.2041	0.000000
4.255597	0.2041	591.813354
4.258997	0.204	675.017761
4.262398	0.2041	0.000000
4.265800	0.2041	0.000000
4.269200	0.204	71.617630
4.272602	0.2041	0.291579
4.276002	0.204	26.338213
4.279403	0.2041	1624.273193
4.282805	0.2041	1917.013062
4.286205	0.204	243.009827
4.289607	0.2041	195.249283
4.293007	0.204	0.000000
4.296408	0.2041	0.000000
4.299810	0.2041	627.846985
4.303210	0.204	592.905945
4.306612	0.2041	0.000000
4.310012	0.204	0.000000
4.313413	0.2041	154.285965
4.316815	0.2041	0.000000
4.320215	0.204	0.000000
4.323617	0.2041	0.000000
4.327017	0.204	2.832985
4.330418	0.2041	0.000000
4.333820	0.2041	0.000000
4.337220	0.204	4.941378
4.340622	0.2041	0.000000
4.344023	0.2041	0.000000
4.347423	0.204	0.000000
4.350825	0.2041	0.000000
4.354225	0.204	0.000000
4.357627	0.2041	0.000000
4.361028	0.2041	0.000000
4.364428	0.204	0.000000
4.367830	0.2041	2.509843
4.371230	0.204	0.000000
4.374632	0.2041	0.000000
4.378033	0.2041	0.000000
4.381433	0.204	0.000000
4.384835	0.2041	0.000000
4.388235	0.204	990.400940
4.391637	0.2041	1020.651306
4.395038	0.2041	0.000000
4.398438	0.204	0.000000
4.401840	0.2041	1274.889771
4.405242	0.2041	963.920227
4.408642	0.204	1218.678101
4.412043	0.2041	0.000000
4.415443	0.204	0.000000
4.418845	0.2041	0.000000
4.422247	0.2041	0.000000
4.425647	0.204	1081.107056
4.429048	0.2041	0.000000
4.432448	0.204	0.000000
4.435850	0.2041	0.000000
4.439252	0.2041	0.000000
4.442652	0.204	0.000000
4.446053	0.2041	0.000000
4.449453	0.204	643.163574
4.452855	0.2041	723.721863
4.456257	0.2041	0.000000
4.459657	0.204	0.000000
4.463058	0.2041	76.863419
4.466458	0.204	0.000000
4.469860	0.2041	28.327557
4.473262	0.2041	0.000000
4.476662	0.204	3.478508
4.480063	0.2041	0.000000
4.483465	0.2041	0.000000
4.486865	0.204	0.721875
4.490267	0.2041	0.000000
4.493667	0.204	0.168382
4.497068	0.2041	0.000000
4.500470	0.2041	0.014648
4.503870	0.204	0.000000
4.507272	0.2041	0.000000
4.510672	0.204	0.000000
4.514073	0.2041	0.000000
4.517475	0.2041	0.000904
4.520875	0.204	0.000000
4.524277	0.2041	0.000000
4.527677	0.204	0.000000
4.531078	0.2041	0.000000
4.534480	0.2041	0.000000
4.537880	0.204	0.000000
4.541282	0.2041	0.000000
4.544683	0.2041	0.000000
4.548083	0.204	0.000000
4.551485	0.2041	0.000000
4.554885	0.204	0.000000
4.558287	0.2041	0.000000
4.561688	0.2041	0.000000
4.565088	0.204	0.000000
4.568490	0.2041	0.373670
4.571890	0.204	0.144500
4.575292	0.2041	0.000000
4.578693	0.2041	0.147977
4.582093	0.204	0.000000
4.585495	0.2041	0.032273
4.588895	0.204	0.000000
4.592297	0.2041	0.000684
4.595698	0.2041	1051.980591
4.599098	0.204	1200.211060
4.602500	0.2041	0.000000
4.605902	0.2041	1786.192627
4.609302	0.204	2156.501709
4.612703	0.2041	0.000000
4.616103	0.204	47.644444
4.619505	0.2041	269.313751
4.622907	0.2041	0.000000
4.626307	0.204	0.000000
4.629708	0.2041	0.000000
4.633108	0.204	0.000000
4.636510	0.2041	0.000000
4.639912	0.2041	0.000000
4.643312	0.204	0.000000
4.646713	0.2041	0.000000
4.650113	0.204	0.000000
4.653515	0.2041	0.000000
4.656917	0.2041	907.051941
4.660317	0.204	949.626282
4.663718	0.2041	0.000000
4.667118	0.204	0.000000
4.670520	0.2041	0.000000
4.673922	0.2041	0.000000
4.677322	0.204	37.067596
4.680723	0.2041	0.000000
4.684125	0.2041	0.000000
4.687525	0.204	0.000000
4.690927	0.2041	0.000000
4.694327	0.204	0.000000
4.697728	0.2041	0.000000
4.701130	0.2041	0.000000
4.704530	0.204	0.000000
4.707932	0.2041	672.719421
4.711332	0.204	0.000000
4.714733	0.2041	0.000000
4.718135	0.2041	0.000000
4.721535	0.204	0.000000
4.724937	0.2041	9.282200
4.728337	0.204	0.000000
4.731738	0.2041	0.000000
4.735140	0.2041	470.388367
4.738540	0.204	1472.574585
4.741942	0.2041	1837.316040
4.745343	0.2041	40.335548
4.748743	0.204	1345.878784
4.752145	0.2041	1900.122681
4.755545	0.204	0.000000
4.758947	0.2041	14.410159
4.762348	0.2041	0.000000
4.765748	0.204	0.000000
4.769150	0.2041	64.460808
4.772550	0.204	0.000000
4.775952	0.2041	881.474670
4.779353	0.2041	1188.616455
4.782753	0.204	0.000000
4.786155	0.2041	0.000000
4.789555	0.204	95.017220
4.792957	0.2041	0.000000
4.796358	0.2041	0.000000
4.799758	0.204	1287.217285
4.803160	0.2041	1471.911621
4.806560	0.204	0.000000
4.809962	0.2041	0.000000
4.813363	0.2041	156.404877
4.816763	0.204	0.000000
4.820165	0.2041	59.779228
4.823567	0.2041	0.265222
4.826967	0.204	0.000000
4.830368	0.2041	0.000000
4.833768	0.204	0.000000
4.837170	0.2041	0.000000
4.840572	0.2041	0.000000
4.843972	0.204	0.000000
4.847373	0.2041	0.000000
4.850773	0.204	0.000000
4.854175	0.2041	0.000000
4.857577	0.2041	0.000000
4.860977	0.204	0.000000
4.864378	0.2041	0.000000
4.867778	0.204	0.000000
4.871180	0.2041	0.000000
4.874582	0.2041	0.000000
4.877982	0.204	0.000000
4.881383	0.2041	0.000000
4.884785	0.2041	0.000000
4.888185	0.204	0.000000
4.891587	0.2041	0.000000
4.894987	0.204	0.000000
4.898388	0.2041	0.000000
4.901790	0.2041	0.000000
4.905190	0.204	0.000000
4.908592	0.2041	0.000000
4.911992	0.204	211.933319
4.915393	0.2041	0.000000
4.918795	0.2041	0.000000
4.922195	0.204	911.432556
4.925597	0.2041	1048.786011
4.928997	0.204	0.000000
4.932398	0.2041	0.000000
4.935800	0.2041	109.902222
4.939200	0.204	1.197843
4.942602	0.2041	40.400951
4.946002	0.204	0.000000
4.949403	0.2041	0.000000
4.952805	0.2041	0.000000
4.956205	0.204	0.715446
4.959607	0.2041	0.000000
4.963008	0.2041	0.000000
4.966408	0.204	0.536682
4.969810	0.2041	0.000000
4.973210	0.204	0.085289
4.976612	0.2041	0.000000
4.980013	0.2041	0.000000
4.983413	0.204	0.000000
4.986815	0.2041	0.000000
4.990215	0.204	0.000000
4.993617	0.2041	549.549072
4.997018	0.2041	695.953491
5.000418	0.204	0.000000
5.003820	0.2041	0.706186
5.007220	0.204	0.000000
5.010622	0.2041	1277.158936
5.014023	0.2041	0.000000
5.017423	0.204	0.000000
5.020825	0.2041	3.003770
5.024227	0.2041	155.301407
5.027627	0.204	0.000000
5.031028	0.2041	0.000000
5.034428	0.204	0.000000
5.037830	0.2041	6.597237
5.041232	0.2041	0.000000
5.044632	0.204	0.000000
5.048033	0.2041	0.000000
5.051433	0.204	0.000000
5.054835	0.2041	1235.270630
5.058237	0.2041	2610.107666
5.061637	0.204	0.000000
5.065038	0.2041	0.000000
5.068438	0.204	187.440933
5.071840	0.2041	0.000000
5.075242	0.2041	0.000000
5.078642	0.204	0.000000
5.082043	0.2041	0.000000
5.085445	0.2041	0.000000
5.088845	0.204	0.000000
5.092247	0.2041	0.000000
5.095647	0.204	0.000000
5.099048	0.2041	0.000000
5.102450	0.2041	2.605466
5.105850	0.204	1365.109131
5.109252	0.2041	1754.186035
5.112652	0.204	655.493286
5.116053	0.2041	0.000000
5.119455	0.2041	0.000000
5.122855	0.204	573.784241
5.126257	0.2041	42.410450
5.129657	0.204	0.000000
5.133058	0.2041	733.365906
5.136460	0.2041	649.426514
5.139860	0.204	22.135077
5.143262	0.2041	0.000000
5.146662	0.204	68.293617
5.150063	0.2041	0.000000
5.153465	0.2041	0.000000
5.156865	0.204	0.000000
5.160267	0.2041	462.015533
5.163668	0.2041	523.139893
5.167068	0.204	0.000000
5.170470	0.2041	0.000000
5.173870	0.204	62.559139
5.177272	0.2041	0.000000
5.180673	0.2041	0.000000
5.184073	0.204	0.000000
5.187475	0.2041	292.833557
5.190875	0.204	0.000000
5.194277	0.2041	0.000000
5.197678	0.2041	32.949799
5.201078	0.204	0.000000
5.204480	0.2041	11.916988
5.207880	0.204	0.000000
5.211282	0.2041	1.212529
5.214683	0.2041	0.000000
5.218083	0.204	1.514912
5.221485	0.2041	0.591503
5.224887	0.2041	0.000000
5.228287	0.204	0.000000
5.231688	0.2041	0.000000
5.235088	0.204	0.000000
5.238490	0.2041	0.000000
5.241892	0.2041	0.000000
5.245292	0.204	0.000000
5.248693	0.2041	0.000000
5.252093	0.204	0.113484
5.255495	0.2041	0.000000
5.258897	0.2041	0.000000
5.262297	0.204	0.000000
5.265698	0.2041	0.000000
5.269098	0.204	0.000000
5.272500	0.2041	0.000000
5.275902	0.2041	0.000000
5.279302	0.204	0.000000
5.282703	0.2041	0.000000
5.286103	0.204	0.000000
5.289505	0.2041	0.000000
5.292907	0.2041	0.000000
5.296307	0.204	0.000000
5.299708	0.2041	0.000000
5.303110	0.2041	0.000000
5.306510	0.204	0.000000
5.309912	0.2041	0.000000
5.313312	0.204	0.000000
5.316713	0.2041	0.000000
5.320115	0.2041	0.000000
5.323515	0.204	0.000000
5.326917	0.2041	232.519577
5.330317	0.204	0.000000
5.333718	0.2041	0.000000
5.337120	0.2041	0.000000
5.340520	0.204	0.000000
5.343922	0.2041	0.000000
5.347322	0.204	0.000000
5.350723	0.2041	0.000000
5.354125	0.2041	0.000000
5.357525	0.204	0.000000
5.360927	0.2041	1384.800537
5.364328	0.2041	1497.993530
5.367728	0.204	0.000000
5.371130	0.2041	0.000000
5.374530	0.204	154.317978
5.377932	0.2041	0.000000
5.381333	0.2041	291.918243
5.384733	0.204	1748.568848
5.388135	0.2041	2177.690918
5.391535	0.204	0.000000
5.394937	0.2041	0.000000
5.398338	0.2041	323.021545
5.401738	0.204	0.000000
5.405140	0.2041	0.000000
5.408540	0.204	1213.847534
5.411942	0.2041	1109.238037
5.415343	0.2041	0.000000
5.418743	0.204	0.000000
5.422145	0.2041	116.999924
5.425545	0.204	0.000000
5.428947	0.2041	42.927353
5.432348	0.2041	0.000000
5.435748	0.204	0.000000
5.439150	0.2041	0.000000
5.442552	0.2041	0.000000
